name,numChange,perChange,area,year,pop
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2001,7624
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2002,8131
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2003,8598
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2004,9115
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2005,9622
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2008,11249
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2009,11444
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2010,11724
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2011,12173
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2013,13923
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2014,14669
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2015,15425
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2018,16846
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2019,17161
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2020,17474
Rutherford (North) - Aberglasslyn,5650,46.4,136.1,2021,17823
Rutherford (South) - Telarah,1299,19.3,39.3,2001,6295
Rutherford (South) - Telarah,1299,19.3,39.3,2002,6297
Rutherford (South) - Telarah,1299,19.3,39.3,2004,6299
Rutherford (South) - Telarah,1299,19.3,39.3,2005,6325
Rutherford (South) - Telarah,1299,19.3,39.3,2006,6334
Rutherford (South) - Telarah,1299,19.3,39.3,2007,6416
Rutherford (South) - Telarah,1299,19.3,39.3,2009,6526
Rutherford (South) - Telarah,1299,19.3,39.3,2010,6579
Rutherford (South) - Telarah,1299,19.3,39.3,2011,6741
Rutherford (South) - Telarah,1299,19.3,39.3,2012,6817
Rutherford (South) - Telarah,1299,19.3,39.3,2013,6869
Rutherford (South) - Telarah,1299,19.3,39.3,2014,6866
Rutherford (South) - Telarah,1299,19.3,39.3,2015,6936
Rutherford (South) - Telarah,1299,19.3,39.3,2017,7171
Rutherford (South) - Telarah,1299,19.3,39.3,2019,7419
Rutherford (South) - Telarah,1299,19.3,39.3,2020,7674
Tenambit - East Maitland,1190,13.4,17.3,2001,7844
Tenambit - East Maitland,1190,13.4,17.3,2002,7852
Tenambit - East Maitland,1190,13.4,17.3,2003,7936
Tenambit - East Maitland,1190,13.4,17.3,2005,8132
Tenambit - East Maitland,1190,13.4,17.3,2006,8217
Tenambit - East Maitland,1190,13.4,17.3,2007,8194
Tenambit - East Maitland,1190,13.4,17.3,2010,8638
Tenambit - East Maitland,1190,13.4,17.3,2011,8898
Tenambit - East Maitland,1190,13.4,17.3,2013,9157
Tenambit - East Maitland,1190,13.4,17.3,2014,9314
Tenambit - East Maitland,1190,13.4,17.3,2017,9582
Tenambit - East Maitland,1190,13.4,17.3,2018,9748
Tenambit - East Maitland,1190,13.4,17.3,2019,9866
Tenambit - East Maitland,1190,13.4,17.3,2020,9974
Thornton - Millers Forest,6898,76.1,63.1,2002,7231
Thornton - Millers Forest,6898,76.1,63.1,2003,7699
Thornton - Millers Forest,6898,76.1,63.1,2005,8284
Thornton - Millers Forest,6898,76.1,63.1,2007,8727
Thornton - Millers Forest,6898,76.1,63.1,2008,8819
Thornton - Millers Forest,6898,76.1,63.1,2010,8991
Thornton - Millers Forest,6898,76.1,63.1,2012,9374
Thornton - Millers Forest,6898,76.1,63.1,2014,9789
Thornton - Millers Forest,6898,76.1,63.1,2015,9949
Thornton - Millers Forest,6898,76.1,63.1,2017,11135
Thornton - Millers Forest,6898,76.1,63.1,2018,12193
Thornton - Millers Forest,6898,76.1,63.1,2019,13192
Thornton - Millers Forest,6898,76.1,63.1,2020,14516
Thornton - Millers Forest,6898,76.1,63.1,2021,15966
Anna Bay,732,12.9,68.1,2001,4975
Anna Bay,732,12.9,68.1,2003,5155
Anna Bay,732,12.9,68.1,2004,5227
Anna Bay,732,12.9,68.1,2005,5297
Anna Bay,732,12.9,68.1,2006,5332
Anna Bay,732,12.9,68.1,2007,5464
Anna Bay,732,12.9,68.1,2008,5522
Anna Bay,732,12.9,68.1,2009,5534
Anna Bay,732,12.9,68.1,2010,5597
Anna Bay,732,12.9,68.1,2011,5674
Anna Bay,732,12.9,68.1,2012,5674
Anna Bay,732,12.9,68.1,2014,5779
Anna Bay,732,12.9,68.1,2015,5812
Anna Bay,732,12.9,68.1,2016,5838
Anna Bay,732,12.9,68.1,2017,5947
Anna Bay,732,12.9,68.1,2019,6146
Anna Bay,732,12.9,68.1,2020,6247
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2001,5865
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2003,5929
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2004,5968
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2006,5987
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2008,6166
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2009,6251
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2010,6424
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2011,6568
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2012,6634
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2013,6678
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2014,6728
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2016,6779
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2017,6818
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2019,6792
Lemon Tree Passage - Tanilba Bay,322,4.9,30,2020,6868
Nelson Bay Peninsula,1468,7.2,47.5,2001,17533
Nelson Bay Peninsula,1468,7.2,47.5,2002,17823
Nelson Bay Peninsula,1468,7.2,47.5,2003,18176
Nelson Bay Peninsula,1468,7.2,47.5,2005,18159
Nelson Bay Peninsula,1468,7.2,47.5,2006,18288
Nelson Bay Peninsula,1468,7.2,47.5,2007,18817
Nelson Bay Peninsula,1468,7.2,47.5,2008,19255
Nelson Bay Peninsula,1468,7.2,47.5,2009,19713
Nelson Bay Peninsula,1468,7.2,47.5,2015,21325
Nelson Bay Peninsula,1468,7.2,47.5,2016,21621
Nelson Bay Peninsula,1468,7.2,47.5,2018,21796
Nelson Bay Peninsula,1468,7.2,47.5,2019,21855
Nelson Bay Peninsula,1468,7.2,47.5,2020,21893
Raymond Terrace,514,3.6,109.5,2002,13651
Raymond Terrace,514,3.6,109.5,2003,13656
Raymond Terrace,514,3.6,109.5,2004,13766
Raymond Terrace,514,3.6,109.5,2005,13853
Raymond Terrace,514,3.6,109.5,2006,13719
Raymond Terrace,514,3.6,109.5,2007,13864
Raymond Terrace,514,3.6,109.5,2008,13897
Raymond Terrace,514,3.6,109.5,2009,13961
Raymond Terrace,514,3.6,109.5,2012,14179
Raymond Terrace,514,3.6,109.5,2013,14174
Raymond Terrace,514,3.6,109.5,2014,14158
Raymond Terrace,514,3.6,109.5,2015,14133
Raymond Terrace,514,3.6,109.5,2018,14294
Raymond Terrace,514,3.6,109.5,2019,14411
Raymond Terrace,514,3.6,109.5,2020,14535
Raymond Terrace,514,3.6,109.5,2021,14684
Seaham - Woodville,228,4.2,247.5,2001,4443
Seaham - Woodville,228,4.2,247.5,2002,4642
Seaham - Woodville,228,4.2,247.5,2003,4812
Seaham - Woodville,228,4.2,247.5,2004,4987
Seaham - Woodville,228,4.2,247.5,2005,5134
Seaham - Woodville,228,4.2,247.5,2006,5188
Seaham - Woodville,228,4.2,247.5,2007,5226
Seaham - Woodville,228,4.2,247.5,2008,5284
Seaham - Woodville,228,4.2,247.5,2011,5459
Seaham - Woodville,228,4.2,247.5,2012,5458
Seaham - Woodville,228,4.2,247.5,2013,5465
Seaham - Woodville,228,4.2,247.5,2014,5464
Seaham - Woodville,228,4.2,247.5,2015,5469
Seaham - Woodville,228,4.2,247.5,2017,5516
Seaham - Woodville,228,4.2,247.5,2018,5563
Seaham - Woodville,228,4.2,247.5,2019,5613
Seaham - Woodville,228,4.2,247.5,2020,5651
Seaham - Woodville,228,4.2,247.5,2021,5687
Tea Gardens - Hawks Nest,1046,22.3,204.3,2001,3797
Tea Gardens - Hawks Nest,1046,22.3,204.3,2002,3887
Tea Gardens - Hawks Nest,1046,22.3,204.3,2005,4142
Tea Gardens - Hawks Nest,1046,22.3,204.3,2006,4177
Tea Gardens - Hawks Nest,1046,22.3,204.3,2008,4428
Tea Gardens - Hawks Nest,1046,22.3,204.3,2010,4624
Tea Gardens - Hawks Nest,1046,22.3,204.3,2011,4686
Tea Gardens - Hawks Nest,1046,22.3,204.3,2013,4877
Tea Gardens - Hawks Nest,1046,22.3,204.3,2014,4945
Tea Gardens - Hawks Nest,1046,22.3,204.3,2016,5112
Tea Gardens - Hawks Nest,1046,22.3,204.3,2017,5229
Tea Gardens - Hawks Nest,1046,22.3,204.3,2018,5351
Tea Gardens - Hawks Nest,1046,22.3,204.3,2019,5462
Tea Gardens - Hawks Nest,1046,22.3,204.3,2020,5581
Tea Gardens - Hawks Nest,1046,22.3,204.3,2021,5732
Williamtown - Medowie - Karuah,2010,15.4,365.2,2003,11587
Williamtown - Medowie - Karuah,2010,15.4,365.2,2005,12173
Williamtown - Medowie - Karuah,2010,15.4,365.2,2006,12138
Williamtown - Medowie - Karuah,2010,15.4,365.2,2008,12547
Williamtown - Medowie - Karuah,2010,15.4,365.2,2009,12758
Williamtown - Medowie - Karuah,2010,15.4,365.2,2010,12967
Williamtown - Medowie - Karuah,2010,15.4,365.2,2012,13277
Williamtown - Medowie - Karuah,2010,15.4,365.2,2013,13454
Williamtown - Medowie - Karuah,2010,15.4,365.2,2014,13597
Williamtown - Medowie - Karuah,2010,15.4,365.2,2017,14158
Williamtown - Medowie - Karuah,2010,15.4,365.2,2019,14519
Williamtown - Medowie - Karuah,2010,15.4,365.2,2020,14747
Muswellbrook,157,1.3,262.4,2001,11222
Muswellbrook,157,1.3,262.4,2003,11457
Muswellbrook,157,1.3,262.4,2004,11471
Muswellbrook,157,1.3,262.4,2005,11538
Muswellbrook,157,1.3,262.4,2007,11749
Muswellbrook,157,1.3,262.4,2009,11859
Muswellbrook,157,1.3,262.4,2011,12222
Muswellbrook,157,1.3,262.4,2012,12263
Muswellbrook,157,1.3,262.4,2013,12282
Muswellbrook,157,1.3,262.4,2015,12333
Muswellbrook,157,1.3,262.4,2016,12376
Muswellbrook,157,1.3,262.4,2017,12439
Muswellbrook,157,1.3,262.4,2018,12436
Muswellbrook,157,1.3,262.4,2019,12463
Muswellbrook,157,1.3,262.4,2020,12433
Muswellbrook,157,1.3,262.4,2021,12379
Muswellbrook Surrounds,-22,-0.5,3142.5,2001,3877
Muswellbrook Surrounds,-22,-0.5,3142.5,2002,3936
Muswellbrook Surrounds,-22,-0.5,3142.5,2003,3945
Muswellbrook Surrounds,-22,-0.5,3142.5,2004,3931
Muswellbrook Surrounds,-22,-0.5,3142.5,2005,3929
Muswellbrook Surrounds,-22,-0.5,3142.5,2006,3959
Muswellbrook Surrounds,-22,-0.5,3142.5,2007,3964
Muswellbrook Surrounds,-22,-0.5,3142.5,2008,3979
Muswellbrook Surrounds,-22,-0.5,3142.5,2012,4135
Muswellbrook Surrounds,-22,-0.5,3142.5,2013,4133
Muswellbrook Surrounds,-22,-0.5,3142.5,2014,4122
Scone,-44,-0.7,118.6,2001,5388
Scone,-44,-0.7,118.6,2002,5388
Scone,-44,-0.7,118.6,2003,5379
Scone,-44,-0.7,118.6,2005,5418
Scone,-44,-0.7,118.6,2007,5541
Scone,-44,-0.7,118.6,2008,5672
Scone,-44,-0.7,118.6,2009,5825
Scone,-44,-0.7,118.6,2010,5972
Scone,-44,-0.7,118.6,2012,6168
Scone,-44,-0.7,118.6,2013,6215
Scone,-44,-0.7,118.6,2014,6148
Scone,-44,-0.7,118.6,2016,5941
Scone,-44,-0.7,118.6,2017,5948
Scone,-44,-0.7,118.6,2018,5965
Scone,-44,-0.7,118.6,2019,5992
Scone Surrounds,90,1.1,7949,2003,7956
Scone Surrounds,90,1.1,7949,2004,7865
Scone Surrounds,90,1.1,7949,2005,7863
Scone Surrounds,90,1.1,7949,2006,7853
Scone Surrounds,90,1.1,7949,2007,7833
Scone Surrounds,90,1.1,7949,2008,7927
Scone Surrounds,90,1.1,7949,2009,7976
Scone Surrounds,90,1.1,7949,2013,8299
Scone Surrounds,90,1.1,7949,2015,8377
Scone Surrounds,90,1.1,7949,2018,8315
Scone Surrounds,90,1.1,7949,2019,8276
Scone Surrounds,90,1.1,7949,2020,8239
Dapto - Avondale,874,3.7,56.6,2001,21968
Dapto - Avondale,874,3.7,56.6,2006,22178
Dapto - Avondale,874,3.7,56.6,2007,22394
Dapto - Avondale,874,3.7,56.6,2008,22723
Dapto - Avondale,874,3.7,56.6,2010,23313
Dapto - Avondale,874,3.7,56.6,2013,23518
Dapto - Avondale,874,3.7,56.6,2015,23813
Dapto - Avondale,874,3.7,56.6,2017,24165
Dapto - Avondale,874,3.7,56.6,2018,24238
Dapto - Avondale,874,3.7,56.6,2019,24285
Dapto - Avondale,874,3.7,56.6,2020,24288
Dapto - Avondale,874,3.7,56.6,2021,24278
Horsley - Kembla Grange,4412,56.9,44.2,2001,6136
Horsley - Kembla Grange,4412,56.9,44.2,2002,6652
Horsley - Kembla Grange,4412,56.9,44.2,2004,7313
Horsley - Kembla Grange,4412,56.9,44.2,2005,7391
Horsley - Kembla Grange,4412,56.9,44.2,2006,7529
Horsley - Kembla Grange,4412,56.9,44.2,2007,7576
Horsley - Kembla Grange,4412,56.9,44.2,2009,7655
Horsley - Kembla Grange,4412,56.9,44.2,2010,7712
Horsley - Kembla Grange,4412,56.9,44.2,2011,7758
Horsley - Kembla Grange,4412,56.9,44.2,2012,7866
Horsley - Kembla Grange,4412,56.9,44.2,2014,8294
Horsley - Kembla Grange,4412,56.9,44.2,2015,8626
Horsley - Kembla Grange,4412,56.9,44.2,2016,8856
Horsley - Kembla Grange,4412,56.9,44.2,2018,9933
Horsley - Kembla Grange,4412,56.9,44.2,2020,11162
Port Kembla Industrial,-25,-78.1,12.9,2006,29
Port Kembla Industrial,-25,-78.1,12.9,2009,31
Port Kembla Industrial,-25,-78.1,12.9,2010,31
Port Kembla Industrial,-25,-78.1,12.9,2011,32
Port Kembla Industrial,-25,-78.1,12.9,2012,28
Port Kembla Industrial,-25,-78.1,12.9,2013,24
Port Kembla Industrial,-25,-78.1,12.9,2014,19
Port Kembla Industrial,-25,-78.1,12.9,2015,15
Port Kembla Industrial,-25,-78.1,12.9,2016,11
Port Kembla Industrial,-25,-78.1,12.9,2018,9
Port Kembla Industrial,-25,-78.1,12.9,2019,9
Port Kembla Industrial,-25,-78.1,12.9,2020,8
Port Kembla Industrial,-25,-78.1,12.9,2021,7
Unanderra - Mount Kembla,-887,-5.5,25.1,2007,16159
Unanderra - Mount Kembla,-887,-5.5,25.1,2008,16211
Unanderra - Mount Kembla,-887,-5.5,25.1,2009,16228
Unanderra - Mount Kembla,-887,-5.5,25.1,2010,16245
Unanderra - Mount Kembla,-887,-5.5,25.1,2011,16126
Unanderra - Mount Kembla,-887,-5.5,25.1,2015,15991
Unanderra - Mount Kembla,-887,-5.5,25.1,2016,15894
Unanderra - Mount Kembla,-887,-5.5,25.1,2017,15844
Unanderra - Mount Kembla,-887,-5.5,25.1,2018,15754
Unanderra - Mount Kembla,-887,-5.5,25.1,2019,15633
Unanderra - Mount Kembla,-887,-5.5,25.1,2020,15452
Unanderra - Mount Kembla,-887,-5.5,25.1,2021,15239
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2001,13786
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2002,13667
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2003,13592
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2004,13514
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2005,13343
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2008,13453
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2009,13458
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2010,13516
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2011,13497
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2012,13635
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2013,13834
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2014,13983
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2015,14181
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2016,14369
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2017,14324
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2018,14294
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2019,14258
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2020,14225
Berkeley - Lake Heights - Cringila,689,5.1,12.5,2021,14186
Port Kembla - Warrawong,-385,-3.8,7,2003,9931
Port Kembla - Warrawong,-385,-3.8,7,2004,9831
Port Kembla - Warrawong,-385,-3.8,7,2005,9715
Port Kembla - Warrawong,-385,-3.8,7,2006,9628
Port Kembla - Warrawong,-385,-3.8,7,2007,9622
Port Kembla - Warrawong,-385,-3.8,7,2008,9737
Port Kembla - Warrawong,-385,-3.8,7,2009,9875
Port Kembla - Warrawong,-385,-3.8,7,2020,9841
Port Kembla - Warrawong,-385,-3.8,7,2021,9735
Windang - Primbee,-173,-3.9,5.6,2001,4145
Windang - Primbee,-173,-3.9,5.6,2002,4154
Windang - Primbee,-173,-3.9,5.6,2003,4133
Windang - Primbee,-173,-3.9,5.6,2008,4142
Windang - Primbee,-173,-3.9,5.6,2010,4359
Windang - Primbee,-173,-3.9,5.6,2011,4393
Windang - Primbee,-173,-3.9,5.6,2012,4383
Windang - Primbee,-173,-3.9,5.6,2013,4378
Windang - Primbee,-173,-3.9,5.6,2014,4369
Windang - Primbee,-173,-3.9,5.6,2015,4357
Windang - Primbee,-173,-3.9,5.6,2016,4343
Windang - Primbee,-173,-3.9,5.6,2017,4337
Windang - Primbee,-173,-3.9,5.6,2018,4328
Windang - Primbee,-173,-3.9,5.6,2019,4317
Windang - Primbee,-173,-3.9,5.6,2020,4259
Illawarra Catchment Reserve,-8,-61.5,744.3,2001,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2002,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2003,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2004,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2005,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2006,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2007,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2008,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2009,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2010,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2011,13
Illawarra Catchment Reserve,-8,-61.5,744.3,2012,11
Illawarra Catchment Reserve,-8,-61.5,744.3,2014,8
Illawarra Catchment Reserve,-8,-61.5,744.3,2015,7
Illawarra Catchment Reserve,-8,-61.5,744.3,2016,5
Illawarra Catchment Reserve,-8,-61.5,744.3,2017,5
Illawarra Catchment Reserve,-8,-61.5,744.3,2018,5
Illawarra Catchment Reserve,-8,-61.5,744.3,2019,5
Illawarra Catchment Reserve,-8,-61.5,744.3,2020,5
Illawarra Catchment Reserve,-8,-61.5,744.3,2021,5
Albion Park - Macquarie Pass,5037,35.8,75.1,2002,12178
Albion Park - Macquarie Pass,5037,35.8,75.1,2004,12683
Albion Park - Macquarie Pass,5037,35.8,75.1,2005,12837
Albion Park - Macquarie Pass,5037,35.8,75.1,2007,13344
Albion Park - Macquarie Pass,5037,35.8,75.1,2008,13569
Albion Park - Macquarie Pass,5037,35.8,75.1,2009,13766
Albion Park - Macquarie Pass,5037,35.8,75.1,2010,13946
Albion Park - Macquarie Pass,5037,35.8,75.1,2012,14181
Albion Park - Macquarie Pass,5037,35.8,75.1,2013,14314
Albion Park - Macquarie Pass,5037,35.8,75.1,2014,14424
Albion Park - Macquarie Pass,5037,35.8,75.1,2015,14559
Albion Park - Macquarie Pass,5037,35.8,75.1,2018,15615
Albion Park - Macquarie Pass,5037,35.8,75.1,2019,16244
Albion Park Rail,-308,-4.3,7.2,2001,7587
Albion Park Rail,-308,-4.3,7.2,2002,7449
Albion Park Rail,-308,-4.3,7.2,2003,7353
Albion Park Rail,-308,-4.3,7.2,2004,7311
Albion Park Rail,-308,-4.3,7.2,2005,7242
Albion Park Rail,-308,-4.3,7.2,2006,7158
Albion Park Rail,-308,-4.3,7.2,2007,7137
Albion Park Rail,-308,-4.3,7.2,2008,7173
Albion Park Rail,-308,-4.3,7.2,2009,7228
Albion Park Rail,-308,-4.3,7.2,2010,7265
Albion Park Rail,-308,-4.3,7.2,2011,7236
Albion Park Rail,-308,-4.3,7.2,2012,7219
Albion Park Rail,-308,-4.3,7.2,2014,7166
Albion Park Rail,-308,-4.3,7.2,2015,7112
Albion Park Rail,-308,-4.3,7.2,2017,6973
Albion Park Rail,-308,-4.3,7.2,2018,6953
Albion Park Rail,-308,-4.3,7.2,2019,6955
Albion Park Rail,-308,-4.3,7.2,2020,6926
Albion Park Rail,-308,-4.3,7.2,2021,6928
Kiama,1275,17.1,13.9,2001,6699
Kiama,1275,17.1,13.9,2002,6813
Kiama,1275,17.1,13.9,2003,6867
Kiama,1275,17.1,13.9,2004,6816
Kiama,1275,17.1,13.9,2006,6787
Kiama,1275,17.1,13.9,2007,6881
Kiama,1275,17.1,13.9,2008,6992
Kiama,1275,17.1,13.9,2009,7187
Kiama,1275,17.1,13.9,2010,7319
Kiama,1275,17.1,13.9,2011,7449
Kiama,1275,17.1,13.9,2013,7553
Kiama,1275,17.1,13.9,2014,7692
Kiama,1275,17.1,13.9,2015,7789
Kiama,1275,17.1,13.9,2016,7862
Kiama,1275,17.1,13.9,2018,8176
Kiama,1275,17.1,13.9,2020,8565
Kiama,1275,17.1,13.9,2021,8724
Kiama Downs - Minnamurra,66,1.1,7.3,2001,6311
Kiama Downs - Minnamurra,66,1.1,7.3,2002,6246
Kiama Downs - Minnamurra,66,1.1,7.3,2003,6168
Kiama Downs - Minnamurra,66,1.1,7.3,2006,5972
Kiama Downs - Minnamurra,66,1.1,7.3,2007,5922
Kiama Downs - Minnamurra,66,1.1,7.3,2008,5917
Kiama Downs - Minnamurra,66,1.1,7.3,2009,5929
Kiama Downs - Minnamurra,66,1.1,7.3,2010,5959
Kiama Downs - Minnamurra,66,1.1,7.3,2011,5978
Kiama Downs - Minnamurra,66,1.1,7.3,2016,6112
Kiama Hinterland - Gerringong,791,10.8,222.3,2001,6716
Kiama Hinterland - Gerringong,791,10.8,222.3,2002,6731
Kiama Hinterland - Gerringong,791,10.8,222.3,2003,6773
Kiama Hinterland - Gerringong,791,10.8,222.3,2005,6758
Kiama Hinterland - Gerringong,791,10.8,222.3,2006,6792
Kiama Hinterland - Gerringong,791,10.8,222.3,2008,6963
Kiama Hinterland - Gerringong,791,10.8,222.3,2010,7183
Kiama Hinterland - Gerringong,791,10.8,222.3,2011,7314
Kiama Hinterland - Gerringong,791,10.8,222.3,2012,7439
Kiama Hinterland - Gerringong,791,10.8,222.3,2013,7592
Kiama Hinterland - Gerringong,791,10.8,222.3,2014,7777
Shellharbour - Flinders,5319,37.9,49.6,2001,8143
Shellharbour - Flinders,5319,37.9,49.6,2002,8996
Shellharbour - Flinders,5319,37.9,49.6,2003,9865
Shellharbour - Flinders,5319,37.9,49.6,2007,12155
Shellharbour - Flinders,5319,37.9,49.6,2008,12871
Shellharbour - Flinders,5319,37.9,49.6,2010,13716
Shellharbour - Flinders,5319,37.9,49.6,2012,14525
Shellharbour - Flinders,5319,37.9,49.6,2013,15179
Shellharbour - Flinders,5319,37.9,49.6,2014,15994
Shellharbour - Flinders,5319,37.9,49.6,2015,16641
Shellharbour - Flinders,5319,37.9,49.6,2016,17384
Shellharbour - Flinders,5319,37.9,49.6,2017,17873
Shellharbour - Flinders,5319,37.9,49.6,2018,18343
Shellharbour - Flinders,5319,37.9,49.6,2019,18747
Shellharbour - Flinders,5319,37.9,49.6,2021,19361
Shellharbour - Oak Flats,599,6,6.1,2002,9998
Shellharbour - Oak Flats,599,6,6.1,2003,9919
Shellharbour - Oak Flats,599,6,6.1,2004,9918
Shellharbour - Oak Flats,599,6,6.1,2005,9893
Shellharbour - Oak Flats,599,6,6.1,2006,9822
Shellharbour - Oak Flats,599,6,6.1,2007,9771
Shellharbour - Oak Flats,599,6,6.1,2009,9868
Shellharbour - Oak Flats,599,6,6.1,2010,9917
Shellharbour - Oak Flats,599,6,6.1,2011,9964
Shellharbour - Oak Flats,599,6,6.1,2012,9978
Warilla,-422,-2,9.5,2001,21813
Warilla,-422,-2,9.5,2002,21433
Warilla,-422,-2,9.5,2003,21178
Balgownie - Fairy Meadow,507,2.4,12.3,2001,19963
Balgownie - Fairy Meadow,507,2.4,12.3,2012,21148
Balgownie - Fairy Meadow,507,2.4,12.3,2013,21378
Balgownie - Fairy Meadow,507,2.4,12.3,2014,21513
Balgownie - Fairy Meadow,507,2.4,12.3,2015,21754
Balgownie - Fairy Meadow,507,2.4,12.3,2016,21858
Balgownie - Fairy Meadow,507,2.4,12.3,2017,21988
Balgownie - Fairy Meadow,507,2.4,12.3,2018,21883
Balgownie - Fairy Meadow,507,2.4,12.3,2019,21857
Balgownie - Fairy Meadow,507,2.4,12.3,2021,21548
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2001,15582
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2002,15499
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2004,15457
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2005,15399
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2008,15351
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2009,15517
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2010,15677
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2012,15815
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2013,15865
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2014,15896
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2015,15918
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2016,15955
Corrimal - Tarrawanna - Bellambi,217,1.4,11.1,2017,15984
Figtree - Keiraville,1863,8.9,18.8,2002,19899
Figtree - Keiraville,1863,8.9,18.8,2003,19913
Figtree - Keiraville,1863,8.9,18.8,2004,19953
Figtree - Keiraville,1863,8.9,18.8,2005,19955
Figtree - Keiraville,1863,8.9,18.8,2006,19991
Figtree - Keiraville,1863,8.9,18.8,2013,21258
Figtree - Keiraville,1863,8.9,18.8,2014,21355
Figtree - Keiraville,1863,8.9,18.8,2015,21536
Figtree - Keiraville,1863,8.9,18.8,2016,21816
Figtree - Keiraville,1863,8.9,18.8,2017,22165
Figtree - Keiraville,1863,8.9,18.8,2018,22435
Figtree - Keiraville,1863,8.9,18.8,2019,22655
Figtree - Keiraville,1863,8.9,18.8,2021,22827
Helensburgh,349,4,154.8,2001,8118
Helensburgh,349,4,154.8,2002,8166
Helensburgh,349,4,154.8,2003,8165
Helensburgh,349,4,154.8,2004,8191
Helensburgh,349,4,154.8,2005,8191
Helensburgh,349,4,154.8,2006,8252
Helensburgh,349,4,154.8,2007,8343
Helensburgh,349,4,154.8,2008,8436
Helensburgh,349,4,154.8,2009,8549
Helensburgh,349,4,154.8,2010,8669
Helensburgh,349,4,154.8,2011,8777
Helensburgh,349,4,154.8,2012,8824
Helensburgh,349,4,154.8,2013,8871
Helensburgh,349,4,154.8,2014,8947
Helensburgh,349,4,154.8,2017,9134
Helensburgh,349,4,154.8,2018,9158
Helensburgh,349,4,154.8,2019,9179
Helensburgh,349,4,154.8,2021,9126
